id,x,y,class,text,Rock,Metal,Pop,Disco,HipHop,Classical,Jazz,Blues,Reggae,Country
2784,-40.734436,10.0503645,Country,"Uplifting rock song with a firm male vocal, electric guitar, bass, tambourine, keyboard and synth layers. Feels nostalgic.",0,0,0,0,0,0,0,0,0,1
2785,2.8291106,-8.52126,Pop,Alternative/Indie track with intense female vocals that gives a bright and happy feeling.,0,0,1,0,0,0,0,0,0,0
2786,12.150167,-16.841236,HipHop,"Groovy synth pads, windy string loops and snare pads to this electronic dance pop by a female artist. Feels like an ending to a track.",0,0,0,0,1,0,0,0,0,0
2787,52.983147,-11.984062,HipHop,Hip hop music accompanied by laid back male rapping over electronic elements and trap beats.,0,0,0,0,1,0,0,0,0,0
2788,7.7290115,-14.800662,Reggae,Pop track with female vocals that has a soothing melody and synth sound effects. The music has a soothing groovy effect.,0,0,0,0,0,0,0,0,1,0
2789,-24.544758,-22.433083,Country,"Classic Backstreet boys song with simple drums, bass and a string section layer.",0,0,0,0,0,0,0,0,0,1
2790,36.56987,-6.9846754,HipHop,"Hip-hop track with lead rap male vocals, synth bass and drums. Best for breakdancing.",0,0,0,0,1,0,0,0,0,0
2791,32.757565,6.948847,Reggae,Intense male rap vocals over electronic music. The song has a freestyle vibe to it.,0,0,0,0,0,0,0,0,1,0
2792,34.49361,18.16792,Reggae,"A beautiful mixture of Raggae, chill trap and rap by a male artist with loud tone in Japanese. With a deep bass line and synth guitar riff and drums.",0,0,0,0,0,0,0,0,1,0
2793,-0.9399043,40.93231,Metal,"African Dance music with a motif of joy and celebration. Music consists of afro male vocals, synth sounds, percussion instrument and bass.",0,1,0,0,0,0,0,0,0,0
2794,-14.045041,33.379654,Reggae,"A sensual soft rock reggae track by a male artist, with very loud bass, drum beats, and tropical guitar riff. Great for just chilling and vibing at home.",0,0,0,0,0,0,0,0,1,0
2795,-1.0189931,42.749996,Reggae,"Funky and energetic Spanish dance music. Great for dancing choreography and is great for Tango. with a Spanish male vocalist, some trumpets, deep bass drops, and drums beats to give out a fun and enjoyable vibe.",0,0,0,0,0,0,0,0,1,0
2796,-18.634956,19.821917,Metal,Traditional pop track with male vocals and synthesized layers. The rhythmic section gives a celebratory mood to dance.,0,1,0,0,0,0,0,0,0,0
2797,39.606304,10.918892,HipHop,"Hip-hop track with male rap vocals, synth, and a dope bass line. Cool track for vibing with friends in the hood.",0,0,0,0,1,0,0,0,0,0
2798,-69.71787,-13.153108,Metal,"Heavy metal track with extreme male growling, another male vocal, dramatic drum beats and heavy guitar riffs. Perfect for starting a mosh-pit.",0,1,0,0,0,0,0,0,0,0
2799,-1.6399989,-8.789879,Pop,"Soothing pop track with passionate female vocals, guitars, synth and drum beats. The song has a relaxing feel.",0,0,1,0,0,0,0,0,0,0
2800,-22.657537,-6.0618167,Country,Pop rock track with female vocals with relaxing lyrics over guitars and drums ideal for house chill scenes.,0,0,0,0,0,0,0,0,0,1
2801,-5.5780187,23.806486,Disco,"An Arabic track that is very mood-lifting with a catchy groove, and a melodic line played over a strong bass synth and whistling backing with effects",0,0,0,1,0,0,0,0,0,0
2802,34.26036,-1.7597039,HipHop,Orchestrating synth head sound with a male rapper for this rap song. Giving a rebellious feeling with rigorous lyrics.,0,0,0,0,1,0,0,0,0,0
2803,51.755856,12.893281,HipHop,A foreign rap track with trap beats and keyboard rolls and heavy bass.,0,0,0,0,1,0,0,0,0,0
2804,-6.771894,14.223108,Pop,Female artists performing an RnB dance music in a foreign language with progressive synth and bass.,0,0,1,0,0,0,0,0,0,0
2805,42.20732,-11.4498205,HipHop,Rap Battle song with male vocals and electronically produced sound on background. The track is ideal for freestyling.,0,0,0,0,1,0,0,0,0,0
2806,-56.244324,-24.712107,Rock,Extreme heavy and progressive lead guitar solo with punchy drums.,1,0,0,0,0,0,0,0,0,0
2807,-17.876347,-16.629465,Pop,A slow pop song featuring passionate female vocals over synth arpeggios . A great lounging track.,0,0,1,0,0,0,0,0,0,0
2808,-17.706287,-7.764252,Pop,"Funky easy listening music with catchy guitar, female vocal and a prominent bass line.",0,0,1,0,0,0,0,0,0,0
2809,21.772556,-3.2750242,HipHop,"EDM pop track with rap female vocal, synth, drum and bass. Ideal music for workout.",0,0,0,0,1,0,0,0,0,0
2810,13.485745,-2.6120088,Reggae,Melodious rapping in an exotic language with thumping synth bass and drum layers.,0,0,0,0,0,0,0,0,1,0
2811,7.2697744,31.742031,Reggae,"A pop song with female vocals, bass and synth tone. Beats set a dance mood.",0,0,0,0,0,0,0,0,1,0
2812,-58.38609,-22.665894,Metal,Magical instrumental with a gothic-orchestral guitar riff and heavy metal bass and drum line.,0,1,0,0,0,0,0,0,0,0
2813,-24.512472,-22.5224,Country,"Soulful soft lyrical music with pathos in it. Music is accompanied by lead enigmatic male vocals, strings and drums.",0,0,0,0,0,0,0,0,0,1
2814,2.1603076,-12.5858555,HipHop,Hip-hop track with with syncopated beats and synth sound effects that sounds like a Jay-Z song.,0,0,0,0,1,0,0,0,0,0
2815,-1.4737567,-16.193975,Reggae,"Pop rock track with male vocals, synth, bass line and an impactful guitar solo. Perfect for a nightclub.",0,0,0,0,0,0,0,0,1,0
2816,3.1288738,32.133255,Reggae,Happy vibe pop rock track with mellow male vocals and guitars.,0,0,0,0,0,0,0,0,1,0
2817,57.731384,15.897148,Pop,"Mid tempo dark sounding hip hop music with rap male vocal, subby kick and synth.",0,0,1,0,0,0,0,0,0,0
2818,-2.6431642,19.972141,Disco,"Electro-pop music with male vocals, backing female vocal section and different electronic layers in a faster rhythm lining. Has a lounge mood.",0,0,0,1,0,0,0,0,0,0
2819,-3.7463098,-11.651384,Pop,"Pop track with male vocals in a foreign language over synth, guitar and drum grooves. The song has a relaxing feel.",0,0,1,0,0,0,0,0,0,0
2820,27.059637,15.381966,Reggae,"Rap track featuring male rap vocals, deep synthetic bass and drums make the mood to dance along.",0,0,0,0,0,0,0,0,1,0
2821,12.098501,11.698343,Disco,Powerful EDM instrumental rave party music with a processed vocal accompanied by electronic layers.,0,0,0,1,0,0,0,0,0,0
2822,61.947735,2.9243734,Pop,A groovy pop track featuring a male vocalist with synth layers and guitar strumming but sung in a different language.,0,0,1,0,0,0,0,0,0,0
2823,34.19608,-10.025337,HipHop,"Trap track with male rap vocals, various electronic layers and synthesized beats.",0,0,0,0,1,0,0,0,0,0
2824,-8.120154,-8.534245,Pop,An uplifting and empowering track with keyboards and hard drum beats that forms up to be sophisticated and yet soulful. Excellent for covers and motivational soundtracks.,0,0,1,0,0,0,0,0,0,0
2825,21.427711,-32.92543,Rock,"Traditional pop music with synth, percussion and  various other instruments. Has a festive dance feeling.",1,0,0,0,0,0,0,0,0,0
2826,47.72023,19.644033,HipHop,Dramatica rap song featuring a male rapper with synth pads and acoustic guitar in the background followed by some male vocalization.,0,0,0,0,1,0,0,0,0,0
2827,-59.02239,-0.19763671,Rock,"Punk rock music with rocking male vocal, distorted guitar, drum and bass. Music has a pain in it.",1,0,0,0,0,0,0,0,0,0
2828,43.32223,-4.167618,HipHop,"Chill lounge feel R n B music with rap male vocal, female background vocal and synth leads.",0,0,0,0,1,0,0,0,0,0
2829,-71.3884,-13.828945,Metal,"Metal track with growling male vocal, powerful distorted guitar riffs, house mafia synth layers and heavy drum beats. Ideal for headbanging.",0,1,0,0,0,0,0,0,0,0
2830,61.39489,-9.120321,HipHop,"Soul track with male vocal, synthesized layers, a looping rhythm and a backing vocal speech. Sounds like wanting a dream of a good life.",0,0,0,0,1,0,0,0,0,0
2831,0.4091778,-29.225021,Rock,Psychedelic track with telephonic vocalizations and syncopated percussions. Feels like a desert journey.,1,0,0,0,0,0,0,0,0,0
2832,-40.45141,2.2391317,Rock,A musical section with over driven guitar elements and consistent drumming patterns ideal for workout sessions.,1,0,0,0,0,0,0,0,0,0
2833,14.518348,-19.441885,Pop,"Electronic dance party song with synth pad, synth bass and other synth layers. A perfect song for rave parties.",0,0,1,0,0,0,0,0,0,0
2834,42.317753,26.394684,Reggae,Male rap song over trap beats and electronic music which add slow swing feel to it.,0,0,0,0,0,0,0,0,1,0
2835,-14.725366,-11.916814,Pop,"Rock n roll music with guitar riff, female vocal singing in harmony, bass and drums. Ideal music for setting the mood high.",0,0,1,0,0,0,0,0,0,0
2836,-35.038452,13.758722,Country,"Folk rock track with a soothing minor melody featuring male vocal, acoustic guitar rhythm, the electric guitar solo at first and drum beats. Apt for long bike trips.",0,0,0,0,0,0,0,0,0,1
2837,5.0793247,1.997681,Pop,"K Pop style music with robotic female vocal, drum, synth and bass sound.",0,0,1,0,0,0,0,0,0,0
2838,18.101517,-30.274292,Pop,High energetic Electro music with impactful drop follower by energetic and cheerful crowd's reaction.,0,0,1,0,0,0,0,0,0,0
2839,-61.346394,-18.478992,Rock,"Rock music with overdriven guitar, bass, drums and male vocals. The track is pleasingly smooth and musical.",1,0,0,0,0,0,0,0,0,0
2840,2.252594,10.1796465,Disco,"EDM Pop track with a synth pad layer, heavy bass drops and beats. Sounds like a party track.",0,0,0,1,0,0,0,0,0,0
2841,-9.889485,-8.283801,Pop,"A commercial Pop track featuring soft male vocal, several synth layers and pad beats. Great for elevating an intimating party mood.",0,0,1,0,0,0,0,0,0,0
2842,54.398514,16.660051,HipHop,Chill feel mid tempo hip hop track with rap male vocal and intense drum groove.,0,0,0,0,1,0,0,0,0,0
2843,2.0022047,38.94136,Metal,A celebratory pop track with male vocal accompanied by synth and percussion.,0,1,0,0,0,0,0,0,0,0
2844,7.2579603,16.41436,Pop,Relaxing groovy electronica with trap beats for an ultimate party retreat.,0,0,1,0,0,0,0,0,0,0
2845,57.954716,6.0684566,Reggae,Chill Hip-hop music with a feeling of agony accompanied by rap male vocals.,0,0,0,0,0,0,0,0,1,0
2846,-17.72418,-24.506012,Classical,The track has soothing piano and ambient synth patches with female vocals.,0,0,0,0,0,1,0,0,0,0
2847,11.372075,-0.4698827,Reggae,Electro pop song with trap beats and music sampling perfect for mood lifting.,0,0,0,0,0,0,0,0,1,0
2848,52.53872,-5.3245945,HipHop,Rapid hip-hop track featuring a male rapper with electronic drum beats and synth layers. The track has high energy.,0,0,0,0,1,0,0,0,0,0
2849,38.134106,4.18248,Pop,"Hip-hop male vocals in a foreign language with sub-bass line, drum and synth.  Good music for chill parties.",0,0,1,0,0,0,0,0,0,0
2850,-27.669073,-31.44237,Reggae,"An indie pop track with a male vocal, backing vocals and male rapper, mellow guitar strumming and trap beats.",0,0,0,0,0,0,0,0,1,0
2851,0.66901445,1.6588962,Pop,A relaxing and happy pop song with sweet female vocals over synth sound effects.,0,0,1,0,0,0,0,0,0,0
2852,3.5029342,8.405866,Disco,Trippy electronic track featuring processed female vocals over synthesized looping layers.,0,0,0,1,0,0,0,0,0,0
2853,27.208872,-6.045888,Reggae,"Haunting rap song with aggressive vocal effects over electronic trap music with an overall dark, rebellious vibe.",0,0,0,0,0,0,0,0,1,0
2854,-7.866966,-13.015111,Pop,A lyrical pop song with soothing music that has male vocals colourful guitar. Nice for listening on the summertime.,0,0,1,0,0,0,0,0,0,0
2855,-47.437737,8.431994,Country,"Soulful rock track with male vocals backed by synth layers, over driven electric guitars and drums. The song has a relaxing note.",0,0,0,0,0,0,0,0,0,1
2856,-21.56798,2.938897,Country,A piece of classical and orchestral music in the Korean language by a male lead artist with orchestra followed by acoustic drums.,0,0,0,0,0,0,0,0,0,1
2857,-35.198513,2.2279446,Country,Joyful pop music featuring harmonious male vocals over clean guitar strumming and drum beats.,0,0,0,0,0,0,0,0,0,1
2858,-27.531364,-4.706762,Country,"J-pop track with a fresh female vocal, electric guitar, electronic layers and drum rolls. Has an expression of adoring romantic relationships.",0,0,0,0,0,0,0,0,0,1
2859,51.332268,-20.087154,HipHop,"Trap track with male rap vocals, various synth layers, bass and synthesized drum beats.",0,0,0,0,1,0,0,0,0,0
2860,-4.5017595,-14.946251,Pop,Soothing pop music with passionate male vocal and synth.,0,0,1,0,0,0,0,0,0,0
2861,-4.7322474,12.809467,Pop,Electronic pop track with female vocals and trap beats. A laid back club feel.,0,0,1,0,0,0,0,0,0,0
2862,-6.6828747,0.69370437,Pop,High energy rave party music with bouncy groove and gorgeous female vocal.,0,0,1,0,0,0,0,0,0,0
2863,40.32154,19.968498,HipHop,"Hip-hop track with male rap vocals, synth layers, subby bass . Uplifts the mood with the catchy electronic beats.",0,0,0,0,1,0,0,0,0,0
2864,-70.870926,-12.08601,Metal,High spirited progressive rock music with guitar and poly drum groove.,0,1,0,0,0,0,0,0,0,0
2865,-27.76901,-5.925713,Country,"Quirky Korean female vocals in a quite fun way to express feelings with a restful and rhythmic tone to it consisting of drums, guitar and some background vocals.",0,0,0,0,0,0,0,0,0,1
2866,53.283833,3.0809386,Pop,Electronic trap track with male rap vocals having a grimy melody.,0,0,1,0,0,0,0,0,0,0
2867,-2.365106,27.496746,Pop,Spirited pop song in an exotic language featuring melodious male vocals with a rhythmic drumming and synth sounds.,0,0,1,0,0,0,0,0,0,0
2868,-0.19553545,-2.7597573,Pop,"Dance-pop song with female lead vocals over synth strings, bass and pads. Reminds of tracks by Sean Paul.",0,0,1,0,0,0,0,0,0,0
2869,58.645832,17.839867,Pop,A freestyle rap song by a male artist in a foreign language over electronic synth arpeggios and trap beats.,0,0,1,0,0,0,0,0,0,0
2870,31.670336,-22.795038,Reggae,"Hip hop music with rap male vocals, drum , synth and bass. Music is ideal for chill lounge party.",0,0,0,0,0,0,0,0,1,0
2871,-14.617591,34.439568,Reggae,"Alternative fast-paced track with male vocals, piano elements and other electronic layers.",0,0,0,0,0,0,0,0,1,0
2872,56.407,-20.763557,HipHop,"A lounge feel hip hop track with electronic synth layers, trap beats and male vocals.",0,0,0,0,1,0,0,0,0,0
2873,51.5401,-19.229517,HipHop,Hip-hop track with brawny male rapping and supportive female vocals over loopy trap music and synth bass.,0,0,0,0,1,0,0,0,0,0
2874,9.409023,-9.056562,Pop,"Electro-pop number dance number with sampling male vocals, several synth effects and pumping out beats. Has a cheerful nature.",0,0,1,0,0,0,0,0,0,0
2875,21.705807,-5.688669,Pop,Hip-hop track with electronically produced synth layers and male vocals. Great for casinos.,0,0,1,0,0,0,0,0,0,0
2876,25.065208,1.2900947,Reggae,"Exhilarating drum beats with off-tuned vocals and off-tuned background vocals, doesn't not blend together and is not pleasant to the ears, but is kinda fun to listen to.",0,0,0,0,0,0,0,0,1,0
2877,0.96132934,8.336907,Pop,"Lounge pop track with male vocal, a danceable rhythmic section, synthesized layers and a bass line.  Great for partying.",0,0,1,0,0,0,0,0,0,0
2878,60.51599,10.105378,Reggae,"Slow-paced hip-hop track with laid-back drum and bass and, male rapping with harmonies.",0,0,0,0,0,0,0,0,1,0
2879,39.309864,-5.221444,HipHop,"Intense hip-hop track with dark, serious male rapping over trap beats along with gun fire sound effects.",0,0,0,0,1,0,0,0,0,0
2880,50.184322,19.228045,HipHop,"Haunting rap song over electronic trap music with an overall dark, rebellious vibe.",0,0,0,0,1,0,0,0,0,0
2881,-18.79076,-22.765297,Pop,"A soft pop song with lead male vocals, ambient synth tones. Sets a pleasant mood.",0,0,1,0,0,0,0,0,0,0
2882,-8.918044,-11.094639,Metal,"Oriental music great for meditating . Music consists of ""AHH"" male vocals stacked together.",0,1,0,0,0,0,0,0,0,0
2883,10.11447,-9.418192,Pop,"An ambient trance pop track with a male vocalist, some low tempo bells with synthesizer effects and fast and upbeat bass.",0,0,1,0,0,0,0,0,0,0
2884,60.639076,10.850728,Pop,"Electronic hip hop music with catchy beats, rap male vocals and synth pad. Ideal music for lounge and chill.",0,0,1,0,0,0,0,0,0,0
2885,7.5499234,-3.0113165,Disco,"Tropical electro music with catchy drum groove, laid back male vocal, synth and bass.",0,0,0,1,0,0,0,0,0,0
2886,-27.833088,18.515007,Country,"Latin pop song with male vocals, nylon string guitars playing behind and a cheerful rhythmic section. Sounds joyful.",0,0,0,0,0,0,0,0,0,1
2887,33.355225,-20.693335,Reggae,Male rap vocal over electronically produced layers. The intense lyrics add to the street rap vibe.,0,0,0,0,0,0,0,0,1,0
2888,-50.946213,-8.187204,Rock,Domineering soft rock with obvious drum beats and high feedback that blends in together before coming up to the chorus. Great morning music.,1,0,0,0,0,0,0,0,0,0
2889,-12.944805,8.025158,Pop,Indian film music with upbeat percussions and high-pitched female vocals and a punchy synth bass line.,0,0,1,0,0,0,0,0,0,0
2890,-9.191789,33.091747,Reggae,"Spirited pop number featuring a male vocal, various synth layers and strong upbeats. The track feels groovy.",0,0,0,0,0,0,0,0,1,0
2891,-24.496115,-25.973856,Pop,"Pop leaned rock track featuring sharp female vocal, electric guitar, synth, bass line and drum beats. Has an impassioned feeling.",0,0,1,0,0,0,0,0,0,0
2892,-42.57865,-13.8720045,Pop,"Melancholic Pop rock song with a female voice, electric guitar, synth layers, bass and drum beats. It has a silent scream vibe.",0,0,1,0,0,0,0,0,0,0
2893,-58.47806,-12.9408245,Metal,"Hard rock song featuring wide-ranged male vocals, distorted guitar riffs, arpeggios and bass lines. Great for pogoing.",0,1,0,0,0,0,0,0,0,0
2894,33.35628,-11.875949,HipHop,Male rapper in a monotone with a radical bass line and sci-fi sound effect that gives off a haunting vibe.,0,0,0,0,1,0,0,0,0,0
2895,-5.732738,5.1232677,Pop,"High spirited electronic pop music music with edm drum beats, catchy female vocals, vocal harmonies and synth .",0,0,1,0,0,0,0,0,0,0
2896,-55.899925,13.051588,Rock,"Rock track with passionate male vocals, high over driven guitar backing lines and tight bass.",1,0,0,0,0,0,0,0,0,0
2897,0.6075531,-9.880858,Pop,"R&B track with sensual female vocals, backing male vocals and electronically produced layers. Great for dancing in pubs.",0,0,1,0,0,0,0,0,0,0
2898,-20.096178,-1.9673774,Pop,Pop song with sensual female vocals with layers of synth and drum beats which is soothing to the ears.,0,0,1,0,0,0,0,0,0,0
2899,18.42979,-8.002636,Reggae,Trance track with male vocals and multiple synth layers is appropriate for late-night parties.,0,0,0,0,0,0,0,0,1,0
2900,30.49539,-12.420152,Reggae,Mid-tempo rap song with rhythmic male rapping over heavy bass drops and chime like synth layers.,0,0,0,0,0,0,0,0,1,0
2901,-30.794607,16.346851,Country,A cheerful track with with a baritone male vocal over a carnival-like backing track featuring fun drum beats and an accordion line.,0,0,0,0,0,0,0,0,0,1
2902,-55.48328,-17.918217,Rock,"Power Metal track with screaming male vocals, female vocals, distorted guitar riffs, power drums and tight bass. The track has a high level of energy and it talks about deep-rooted sadness.",1,0,0,0,0,0,0,0,0,0
2903,49.64975,-18.561213,HipHop,"Freestyling male rap over electronic beats and synth layers, great for grooving.",0,0,0,0,1,0,0,0,0,0
2904,51.928432,-24.247007,HipHop,EDM track with various synth layers and electronic beats. Has a psychedelic/trance vibe.,0,0,0,0,1,0,0,0,0,0
2905,-21.53451,28.478088,Pop,"Fluid tune of Jazz and blues with Saxophone, drum and jazzy bass line, with lead male vocalist and female background backups. Ideal for small shows and small gigs.",0,0,1,0,0,0,0,0,0,0
2906,39.425865,-9.628534,HipHop,"Easeful hip-hop track with strong, vibrant electronic beats and layers featuring the male rapper. Sounds very free-spirited.",0,0,0,0,1,0,0,0,0,0
2907,51.175743,7.1127443,Pop,Electronic rap featuring punchy male vocals over synth layers. The track sounds aggressive.,0,0,1,0,0,0,0,0,0,0
2908,13.519369,6.7464976,Disco,Electronic trance instrumental track with heavy beats. Ideal for clubbing.,0,0,0,1,0,0,0,0,0,0
2909,2.6374753,-11.443527,Reggae,"Indie pop track with male vocals, drums and bass that feels melancholic.",0,0,0,0,0,0,0,0,1,0
2910,14.498871,-19.519926,Pop,"Hip-hop music with rap male vocals, and a dope synth line. Great for parties.",0,0,1,0,0,0,0,0,0,0
2911,45.72704,-31.584475,Reggae,"French pop rock track with male vocals in a rapping vibe, electric guitar driving and beats is great for a fun danceable mood.",0,0,0,0,0,0,0,0,1,0
2912,-33.54142,4.2298446,Country,"A pop rock song with duet vocals  in a foreign language over synth, guitar and drums in a ambient setting.",0,0,0,0,0,0,0,0,0,1
2913,10.270845,32.03785,Reggae,"A dance number with foreign language vocals, synth and pad layers. It is apt for intimate parties.",0,0,0,0,0,0,0,0,1,0
2914,-51.434185,14.277376,Pop,"A pop rock track with female vocals over synth, guitar elements and drums. Great for lounge.",0,0,1,0,0,0,0,0,0,0
2915,-27.702171,-28.428762,Pop,"Up-tempo pop song with punchy male vocals over syncopated drums and bass, and a trumpet line.",0,0,1,0,0,0,0,0,0,0
2916,-52.962284,-0.3162293,Rock,Instrumental track with heavy drum beats ad violin. Giving a very melancholy vibe.,1,0,0,0,0,0,0,0,0,0
2917,-23.576471,-23.641949,Country,"A soulful track with duet vocals, open drumming patterns and over driven guitar solos. The song has a relaxing feel.",0,0,0,0,0,0,0,0,0,1
2918,-5.1549535,5.908682,Pop,Rhythmic dance number with a female vocal and synth layers. Great listening for house parties.,0,0,1,0,0,0,0,0,0,0
2919,-10.84279,5.524306,Pop,"Peppy pop number featuring high-pitched, joyful female vocals over synth string pad layers and electro beats.",0,0,1,0,0,0,0,0,0,0
2920,-10.82481,33.60242,Reggae,"Groovy reggae track, consisting of mellow traditional vocals and a mixture of many sound effects to go with that tropical vibe the track is giving.",0,0,0,0,0,0,0,0,1,0
2921,-66.78628,-13.363597,Rock,"Heavy metal composition with growling male vocal in a rapping vibe, guitar riffs and strong drum rolls. The music is threatening, or stressful.",1,0,0,0,0,0,0,0,0,0
2922,47.94212,-1.8268323,HipHop,Hip-hop track with electronic beats and male rap vocals creates an energetic vibe.,0,0,0,0,1,0,0,0,0,0
2923,-66.64743,-10.529362,Rock,"Metal track with male growling and heavy, energetic guitar riffs and drumming.",1,0,0,0,0,0,0,0,0,0
2924,-45.918476,-13.715733,Rock,"Powerful vocals, distorted guitar riffs, bass notes, and submissive drumming in an alternative metal track. The music has the ability to heal.",1,0,0,0,0,0,0,0,0,0
2925,-20.749584,-8.49564,Metal,"Rock track with a powerful female voice, electric guitar arpeggios, melodious synth line and strong bass. It sounds like a sense of desolation.",0,1,0,0,0,0,0,0,0,0
2926,-70.094055,-11.1143265,Metal,"Death metal track with extreme growling, haunting synth layers, strong guitar driving and heavy drumming. Overall the track gives out a vengeful vibe.",0,1,0,0,0,0,0,0,0,0
2927,35.066704,-4.6394453,HipHop,Peppy hip-hop track featuring a male rapper with trap beats and clap effects. Excellent headbanging music.,0,0,0,0,1,0,0,0,0,0
2928,-36.26362,-4.9179473,Country,Soothing melodious track played in the synth section with soft vocals. Creates a sense of calmness.,0,0,0,0,0,0,0,0,0,1
2929,21.43588,-20.97485,Pop,"Remix track of rap and pop with sensual female vocals, sharp male rapping and electronically produced layers. Great for dancing in clubs.",0,0,1,0,0,0,0,0,0,0
2930,38.053123,23.259308,Reggae,Hip-hop track with male rapping vocals and electronic beats. Great for any dance battle.,0,0,0,0,0,0,0,0,1,0
2931,-40.80644,0.24923491,Country,"Rock track with male vocal, looping synth layers, electric guitar, acoustic guitar, bass and drum beats. It has a sense of closeness with nature.",0,0,0,0,0,0,0,0,0,1
2932,-13.130125,-35.666473,Classical,A musical track that feels like it has been cut off from a movie scene.,0,0,0,0,0,1,0,0,0,0
2933,-47.66785,11.687032,Country,"Rock ballad track with clean guitar layers, heavy drums and male vocals and harmonies.",0,0,0,0,0,0,0,0,0,1
2934,19.486532,-9.615732,Pop,"Rock music with male vocal, harmonized vocal, distorted guitar, drum and bass line. The track has a pain in it.",0,0,1,0,0,0,0,0,0,0
2935,6.9214954,36.055695,Reggae,"Pop music featuring male vocals, synth and bass. Apt track for partying.",0,0,0,0,0,0,0,0,1,0
2936,45.70674,-6.6887665,HipHop,Electronic synth in a loop with an off-beat bass line and rap by a male rapper.,0,0,0,0,1,0,0,0,0,0
2937,0.37930354,0.2920014,Pop,High spirited pop rock song with female vocals over electronic trap music. Great for parties.,0,0,1,0,0,0,0,0,0,0
2938,11.6469145,-0.6562333,Reggae,Female vocals featured on a catchy pop song with electronic music samples and strong trap beats. The song has a mood lifting vibe.,0,0,0,0,0,0,0,0,1,0
2939,-5.60903,22.207214,Pop,Mood lifting electronic music with trap beats and female vocals. A perfect party rhythm.,0,0,1,0,0,0,0,0,0,0
2940,3.0719907,33.316082,Reggae,"Easy listening electro pop  music with rap male vocal, synth, bass and drums.",0,0,0,0,0,0,0,0,1,0
2941,63.290775,10.296445,Reggae,"Rapid, freestyle rapping over electronic synth, guitar elements drums and beats that sound like a rap battle.",0,0,0,0,0,0,0,0,1,0
2942,53.98697,4.2795935,Reggae,"Rhythmic hip hop backing track, with electronic trap lines and strong male rapping. The song gives an overall freestyle vibe.",0,0,0,0,0,0,0,0,1,0
2943,-25.647354,-23.043795,Country,"A track with soulful male vocals over synth layers, guitars and drums having a relaxing feel.",0,0,0,0,0,0,0,0,0,1
2944,12.075075,32.283184,Reggae,Aggressive rapping over dynamic trap music in the background. The song is great for freestyle rap battles.,0,0,0,0,0,0,0,0,1,0
2945,-3.848453,3.0736058,Pop,A pop track with various synthesizers in the blend with trap beats and female vocalization.,0,0,1,0,0,0,0,0,0,0
2946,35.761066,-7.2618895,HipHop,Revolutionary vibe rap song with male rapper. Some synth rolls and trap bass line. Excellent travel music.,0,0,0,0,1,0,0,0,0,0
2947,-25.692778,20.42196,Pop,"Pop song with male vocals in a foreign language, layers of synth and drum that gives a party mood.",0,0,1,0,0,0,0,0,0,0
2948,9.382279,12.911919,Disco,EDM with synth pad layers enhances moods at parties.,0,0,0,1,0,0,0,0,0,0
2949,6.5884285,33.23117,Reggae,"A pop hip-hop track with a female vocal in the Spanish language. That has a synth line, trappy bass drops and electric keyboard followed by a male vocalist.",0,0,0,0,0,0,0,0,1,0
2950,39.846054,-5.7060905,HipHop,"Electronic music with male rapping vocals, synthesized lines and groovy beats. Ideal for party scenes.",0,0,0,0,1,0,0,0,0,0
2951,57.54594,17.387865,Classical,"Cool chill out R n B music with rap male vocal, synth , drum and bass.",0,0,0,0,0,1,0,0,0,0
2952,41.00941,5.683715,Pop,"Mid tempo dark feel hip hop track with rap male vocal, bass, synth and trap drum groove.",0,0,1,0,0,0,0,0,0,0
2953,-52.17018,9.450433,Rock,"Rock pop track with male vocals over synth, guitars, groovy bass and bouncy drum beats. The music has a laid back lounge feel.",1,0,0,0,0,0,0,0,0,0
2954,-2.4143572,11.67209,Pop,Sensual pop music with female vocals and layers of synth sound effects. Gives a vibe of disco.,0,0,1,0,0,0,0,0,0,0
2955,10.347519,12.641465,Disco,Eccentric and electronic start to this trance music instrumental with a synth layer and high-tempo bass line.,0,0,0,1,0,0,0,0,0,0
2956,-15.2577305,-9.296513,Country,"Arabic pop number with luscious female vocal, various wind instruments and santoor. Apt for belly dancing.",0,0,0,0,0,0,0,0,0,1
2957,-20.97479,4.7546487,Country,"Passionate male vocals with guitars, synth and drums. The music has a pop rock feel.",0,0,0,0,0,0,0,0,0,1
2958,51.57663,19.218746,HipHop,Hip-hop track with soft and gentle guitar strumming patterns followed by synth pads and bass line. Performed by a male rapper and backup female vocalists.,0,0,0,0,1,0,0,0,0,0
2959,-28.979,-35.91415,Rock,Hard rock music with baritone male vocal and intense guitar lines.,1,0,0,0,0,0,0,0,0,0
2960,50.93746,17.140198,Pop,"Hip hop lounge feel music with rap male vocal, synth and drum groove.",0,0,1,0,0,0,0,0,0,0
2961,6.016523,45.77183,Disco,A reggae tune with afro music vibe and male vocals over various percussion. The song has a joyful atmosphere to it.,0,0,0,1,0,0,0,0,0,0
2962,36.745285,29.634527,Reggae,Hip-hop track by a peppy rapper in a different language with trap beats.,0,0,0,0,0,0,0,0,1,0
2963,-0.55820316,13.700563,Pop,Electronically produced layers with female vocals and looping rhythm. Great for clubbing.,0,0,1,0,0,0,0,0,0,0
2964,-2.3569567,10.216424,Pop,Electronic party track with high energy synth lines and autotuned female vocals.,0,0,1,0,0,0,0,0,0,0
